,date,county,cases,deaths
537876,2020-09-16,Riverside,56201,1136.0
537877,2020-09-16,Sacramento,20659,364.0
537878,2020-09-16,San Benito,1254,10.0
537879,2020-09-16,San Bernardino,51252,838.0
537880,2020-09-16,San Diego,43508,748.0
537881,2020-09-16,San Francisco,10493,91.0
537882,2020-09-16,San Joaquin,19623,399.0
537883,2020-09-16,San Luis Obispo,3316,27.0
537884,2020-09-16,San Mateo,9264,142.0
537885,2020-09-16,Santa Barbara,8785,109.0
537886,2020-09-16,Santa Clara,19760,294.0
537887,2020-09-16,Santa Cruz,2108,8.0
537888,2020-09-16,Shasta,652,12.0
537889,2020-09-16,Sierra,6,0.0
537890,2020-09-16,Siskiyou,159,0.0
537891,2020-09-16,Solano,6012,52.0
537892,2020-09-16,Sonoma,6827,114.0
537893,2020-09-16,Stanislaus,16052,317.0
537894,2020-09-16,Sutter,1621,10.0
537895,2020-09-16,Tehama,484,3.0
537896,2020-09-16,Trinity,16,0.0
537897,2020-09-16,Tulare,15486,255.0
537898,2020-09-16,Tuolumne,216,3.0
537899,2020-09-16,Ventura,11932,141.0
537900,2020-09-16,Yolo,2710,53.0
537901,2020-09-16,Yuba,1108,7.0
541081,2020-09-17,Alameda,20183,365.0
541082,2020-09-17,Alpine,2,0.0
541083,2020-09-17,Amador,283,16.0
541084,2020-09-17,Butte,2704,33.0
541085,2020-09-17,Calaveras,305,13.0
541086,2020-09-17,Colusa,502,6.0
541087,2020-09-17,Contra Costa,15640,198.0
541088,2020-09-17,Del Norte,135,1.0
541089,2020-09-17,El Dorado,1058,4.0
541090,2020-09-17,Fresno,27381,348.0
541091,2020-09-17,Glenn,539,3.0
541092,2020-09-17,Humboldt,482,6.0
541093,2020-09-17,Imperial,11457,309.0
541094,2020-09-17,Inyo,176,14.0
541095,2020-09-17,Kern,31148,340.0
541096,2020-09-17,Kings,7201,77.0
541097,2020-09-17,Lake,417,7.0
541098,2020-09-17,Lassen,731,0.0
541099,2020-09-17,Los Angeles,257271,6324.0
541100,2020-09-17,Madera,4270,58.0
541101,2020-09-17,Marin,6521,111.0
541102,2020-09-17,Mariposa,75,2.0
541103,2020-09-17,Mendocino,822,18.0
541104,2020-09-17,Merced,8719,133.0
541105,2020-09-17,Modoc,23,0.0
541106,2020-09-17,Mono,163,2.0
541107,2020-09-17,Monterey,9337,65.0
541108,2020-09-17,Napa,1588,13.0
541109,2020-09-17,Nevada,503,5.0
541110,2020-09-17,Orange,52645,1115.0
541111,2020-09-17,Placer,3385,41.0
541112,2020-09-17,Plumas,45,0.0
541113,2020-09-17,Riverside,56374,1143.0
541114,2020-09-17,Sacramento,20960,371.0
541115,2020-09-17,San Benito,1260,10.0
541116,2020-09-17,San Bernardino,51467,839.0
541117,2020-09-17,San Diego,43682,754.0
541118,2020-09-17,San Francisco,10572,91.0
541119,2020-09-17,San Joaquin,19701,407.0
541120,2020-09-17,San Luis Obispo,3332,27.0
541121,2020-09-17,San Mateo,9332,142.0
541122,2020-09-17,Santa Barbara,8803,109.0
541123,2020-09-17,Santa Clara,19891,296.0
541124,2020-09-17,Santa Cruz,2175,8.0
541125,2020-09-17,Shasta,661,14.0
541126,2020-09-17,Sierra,6,0.0
541127,2020-09-17,Siskiyou,160,0.0
541128,2020-09-17,Solano,6059,55.0
541129,2020-09-17,Sonoma,6874,114.0
541130,2020-09-17,Stanislaus,16150,325.0
541131,2020-09-17,Sutter,1631,10.0
541132,2020-09-17,Tehama,485,3.0
541133,2020-09-17,Trinity,16,0.0
541134,2020-09-17,Tulare,15517,256.0
541135,2020-09-17,Tuolumne,220,4.0
541136,2020-09-17,Ventura,12073,142.0
541137,2020-09-17,Yolo,2721,53.0
541138,2020-09-17,Yuba,1112,7.0
544317,2020-09-18,Alameda,20385,370.0
544318,2020-09-18,Alpine,2,0.0
544319,2020-09-18,Amador,283,16.0
544320,2020-09-18,Butte,2720,35.0
544321,2020-09-18,Calaveras,311,14.0
544322,2020-09-18,Colusa,509,6.0
544323,2020-09-18,Contra Costa,15734,199.0
544324,2020-09-18,Del Norte,136,1.0
544325,2020-09-18,El Dorado,1064,4.0
544326,2020-09-18,Fresno,27487,355.0
544327,2020-09-18,Glenn,541,3.0
544328,2020-09-18,Humboldt,482,6.0
544329,2020-09-18,Imperial,11534,311.0
544330,2020-09-18,Inyo,176,14.0
544331,2020-09-18,Kern,31261,350.0
544332,2020-09-18,Kings,7268,77.0
544333,2020-09-18,Lake,433,10.0
544334,2020-09-18,Lassen,731,0.0
544335,2020-09-18,Los Angeles,258516,6330.0
544336,2020-09-18,Madera,4296,58.0
544337,2020-09-18,Marin,6554,112.0
544338,2020-09-18,Mariposa,75,2.0
544339,2020-09-18,Mendocino,833,18.0
544340,2020-09-18,Merced,8750,134.0
544341,2020-09-18,Modoc,23,0.0
544342,2020-09-18,Mono,164,2.0
544343,2020-09-18,Monterey,9360,66.0
544344,2020-09-18,Napa,1593,13.0
544345,2020-09-18,Nevada,506,6.0
544346,2020-09-18,Orange,52900,1123.0
544347,2020-09-18,Placer,3407,41.0
544348,2020-09-18,Plumas,45,0.0
544349,2020-09-18,Riverside,56681,1153.0
544350,2020-09-18,Sacramento,21170,375.0
544351,2020-09-18,San Benito,1272,11.0
544352,2020-09-18,San Bernardino,51750,858.0
544353,2020-09-18,San Diego,44070,757.0
544354,2020-09-18,San Francisco,10643,96.0
544355,2020-09-18,San Joaquin,19793,414.0
544356,2020-09-18,San Luis Obispo,3360,27.0
544357,2020-09-18,San Mateo,9332,142.0
544358,2020-09-18,Santa Barbara,8846,110.0
544359,2020-09-18,Santa Clara,20129,296.0
544360,2020-09-18,Santa Cruz,2189,8.0
544361,2020-09-18,Shasta,668,14.0
544362,2020-09-18,Sierra,6,0.0
544363,2020-09-18,Siskiyou,161,0.0
544364,2020-09-18,Solano,6090,55.0
544365,2020-09-18,Sonoma,6987,114.0
544366,2020-09-18,Stanislaus,16229,329.0
544367,2020-09-18,Sutter,1642,10.0
544368,2020-09-18,Tehama,487,4.0
544369,2020-09-18,Trinity,16,0.0
544370,2020-09-18,Tulare,15599,256.0
544371,2020-09-18,Tuolumne,221,4.0
544372,2020-09-18,Ventura,12167,143.0
544373,2020-09-18,Yolo,2732,53.0
544374,2020-09-18,Yuba,1118,7.0
547555,2020-09-19,Alameda,20515,374.0
547556,2020-09-19,Alpine,2,0.0
547557,2020-09-19,Amador,284,16.0
547558,2020-09-19,Butte,2738,35.0
547559,2020-09-19,Calaveras,311,14.0
547560,2020-09-19,Colusa,509,6.0
547561,2020-09-19,Contra Costa,15835,199.0
547562,2020-09-19,Del Norte,136,1.0
547563,2020-09-19,El Dorado,1064,4.0
547564,2020-09-19,Fresno,27560,355.0
547565,2020-09-19,Glenn,541,3.0
547566,2020-09-19,Humboldt,482,6.0
547567,2020-09-19,Imperial,11558,313.0
547568,2020-09-19,Inyo,177,14.0
547569,2020-09-19,Kern,31379,354.0
547570,2020-09-19,Kings,7284,77.0
547571,2020-09-19,Lake,458,10.0
547572,2020-09-19,Lassen,731,0.0
547573,2020-09-19,Los Angeles,259817,6330.0
547574,2020-09-19,Madera,4296,58.0
547575,2020-09-19,Marin,6576,112.0
547576,2020-09-19,Mariposa,75,2.0
547577,2020-09-19,Mendocino,849,18.0
547578,2020-09-19,Merced,8750,134.0
547579,2020-09-19,Modoc,23,0.0
547580,2020-09-19,Mono,165,2.0
547581,2020-09-19,Monterey,9467,67.0
547582,2020-09-19,Napa,1605,13.0
547583,2020-09-19,Nevada,506,6.0
547584,2020-09-19,Orange,53163,1127.0
547585,2020-09-19,Placer,3428,41.0
547586,2020-09-19,Plumas,45,0.0
547587,2020-09-19,Riverside,56681,1153.0
547588,2020-09-19,Sacramento,21170,375.0
547589,2020-09-19,San Benito,1290,11.0
547590,2020-09-19,San Bernardino,52287,908.0
547591,2020-09-19,San Diego,44356,796.0
547592,2020-09-19,San Francisco,10699,97.0
547593,2020-09-19,San Joaquin,19793,414.0
547594,2020-09-19,San Luis Obispo,3360,27.0
547595,2020-09-19,San Mateo,9522,143.0
547596,2020-09-19,Santa Barbara,8846,110.0
547597,2020-09-19,Santa Clara,20252,297.0
547598,2020-09-19,Santa Cruz,2218,8.0
547599,2020-09-19,Shasta,668,14.0
547600,2020-09-19,Sierra,6,0.0
547601,2020-09-19,Siskiyou,161,0.0
547602,2020-09-19,Solano,6090,55.0
547603,2020-09-19,Sonoma,6998,114.0
547604,2020-09-19,Stanislaus,16289,332.0
547605,2020-09-19,Sutter,1642,10.0
547606,2020-09-19,Tehama,490,4.0
547607,2020-09-19,Trinity,16,0.0
547608,2020-09-19,Tulare,15599,256.0
547609,2020-09-19,Tuolumne,221,4.0
547610,2020-09-19,Ventura,12236,143.0
547611,2020-09-19,Yolo,2740,54.0
547612,2020-09-19,Yuba,1118,7.0
550794,2020-09-20,Alameda,20579,374.0
550795,2020-09-20,Alpine,2,0.0
550796,2020-09-20,Amador,284,16.0
550797,2020-09-20,Butte,2748,35.0
550798,2020-09-20,Calaveras,311,14.0
550799,2020-09-20,Colusa,509,6.0
550800,2020-09-20,Contra Costa,15958,201.0
550801,2020-09-20,Del Norte,136,1.0
550802,2020-09-20,El Dorado,1068,4.0
550803,2020-09-20,Fresno,27668,355.0
550804,2020-09-20,Glenn,547,3.0
550805,2020-09-20,Humboldt,482,6.0
550806,2020-09-20,Imperial,11558,313.0
550807,2020-09-20,Inyo,177,14.0
550808,2020-09-20,Kern,31509,354.0
550809,2020-09-20,Kings,7430,77.0
550810,2020-09-20,Lake,465,10.0
550811,2020-09-20,Lassen,731,0.0
550812,2020-09-20,Los Angeles,260797,6353.0
550813,2020-09-20,Madera,4296,58.0
550814,2020-09-20,Marin,6591,112.0
550815,2020-09-20,Mariposa,75,2.0
550816,2020-09-20,Mendocino,851,18.0
550817,2020-09-20,Merced,8750,134.0
550818,2020-09-20,Modoc,23,0.0
550819,2020-09-20,Mono,165,2.0
550820,2020-09-20,Monterey,9550,67.0
550821,2020-09-20,Napa,1615,13.0
550822,2020-09-20,Nevada,506,6.0
550823,2020-09-20,Orange,53381,1128.0
550824,2020-09-20,Placer,3466,41.0
550825,2020-09-20,Plumas,47,0.0
550826,2020-09-20,Riverside,56681,1153.0
550827,2020-09-20,Sacramento,21296,375.0
550828,2020-09-20,San Benito,1301,11.0
550829,2020-09-20,San Bernardino,52471,908.0
550830,2020-09-20,San Diego,44640,760.0
550831,2020-09-20,San Francisco,10748,99.0
550832,2020-09-20,San Joaquin,19793,414.0
550833,2020-09-20,San Luis Obispo,3369,27.0
550834,2020-09-20,San Mateo,9522,143.0
550835,2020-09-20,Santa Barbara,8862,110.0
550836,2020-09-20,Santa Clara,20410,297.0
550837,2020-09-20,Santa Cruz,2218,8.0
550838,2020-09-20,Shasta,687,14.0
550839,2020-09-20,Sierra,6,0.0
550840,2020-09-20,Siskiyou,161,0.0
550841,2020-09-20,Solano,6090,55.0
550842,2020-09-20,Sonoma,7060,114.0
550843,2020-09-20,Stanislaus,16319,335.0
550844,2020-09-20,Sutter,1642,10.0
550845,2020-09-20,Tehama,498,4.0
550846,2020-09-20,Trinity,16,0.0
550847,2020-09-20,Tulare,15599,256.0
550848,2020-09-20,Tuolumne,221,4.0
550849,2020-09-20,Ventura,12328,143.0
550850,2020-09-20,Yolo,2747,54.0
550851,2020-09-20,Yuba,1118,7.0
554033,2020-09-21,Alameda,20662,374.0
554034,2020-09-21,Alpine,2,0.0
554035,2020-09-21,Amador,285,16.0
554036,2020-09-21,Butte,2764,40.0
554037,2020-09-21,Calaveras,311,14.0
554038,2020-09-21,Colusa,519,6.0
554039,2020-09-21,Contra Costa,16056,201.0
554040,2020-09-21,Del Norte,138,1.0
554041,2020-09-21,El Dorado,1073,4.0
554042,2020-09-21,Fresno,27769,355.0
554043,2020-09-21,Glenn,550,3.0
554044,2020-09-21,Humboldt,485,6.0
554045,2020-09-21,Imperial,11583,313.0
554046,2020-09-21,Inyo,177,14.0
554047,2020-09-21,Kern,31572,354.0
554048,2020-09-21,Kings,7534,77.0
554049,2020-09-21,Lake,492,10.0
554050,2020-09-21,Lassen,735,0.0
554051,2020-09-21,Los Angeles,261446,6366.0
554052,2020-09-21,Madera,4391,62.0
554053,2020-09-21,Marin,6613,112.0
554054,2020-09-21,Mariposa,75,2.0
554055,2020-09-21,Mendocino,875,18.0
554056,2020-09-21,Merced,8820,137.0
554057,2020-09-21,Modoc,25,0.0
554058,2020-09-21,Mono,165,2.0
554059,2020-09-21,Monterey,9568,69.0
554060,2020-09-21,Napa,1627,13.0
554061,2020-09-21,Nevada,524,6.0
554062,2020-09-21,Orange,53524,1128.0
554063,2020-09-21,Placer,3488,41.0
554064,2020-09-21,Plumas,47,0.0
554065,2020-09-21,Riverside,57419,1162.0
554066,2020-09-21,Sacramento,21627,383.0
554067,2020-09-21,San Benito,1310,11.0
554068,2020-09-21,San Bernardino,52649,908.0
554069,2020-09-21,San Diego,44988,760.0
554070,2020-09-21,San Francisco,10810,99.0
554071,2020-09-21,San Joaquin,19841,415.0
554072,2020-09-21,San Luis Obispo,3438,27.0
554073,2020-09-21,San Mateo,9598,143.0
554074,2020-09-21,Santa Barbara,8930,110.0
554075,2020-09-21,Santa Clara,20511,298.0
554076,2020-09-21,Santa Cruz,2276,8.0
554077,2020-09-21,Shasta,709,14.0
554078,2020-09-21,Sierra,6,0.0
554079,2020-09-21,Siskiyou,163,0.0
554080,2020-09-21,Solano,6180,55.0
554081,2020-09-21,Sonoma,7112,114.0
554082,2020-09-21,Stanislaus,16351,337.0
554083,2020-09-21,Sutter,1679,10.0
554084,2020-09-21,Tehama,509,4.0
554085,2020-09-21,Trinity,16,0.0
554086,2020-09-21,Tulare,15687,256.0
554087,2020-09-21,Tuolumne,226,4.0
554088,2020-09-21,Ventura,12406,146.0
554089,2020-09-21,Yolo,2754,54.0
554090,2020-09-21,Yuba,1130,7.0
557270,2020-09-22,Alameda,20769,390.0
557271,2020-09-22,Alpine,2,0.0
557272,2020-09-22,Amador,285,16.0
557273,2020-09-22,Butte,2769,40.0
557274,2020-09-22,Calaveras,314,14.0
557275,2020-09-22,Colusa,522,6.0
557276,2020-09-22,Contra Costa,16156,202.0
557277,2020-09-22,Del Norte,138,1.0
557278,2020-09-22,El Dorado,1078,4.0
557279,2020-09-22,Fresno,27843,362.0
557280,2020-09-22,Glenn,556,3.0
557281,2020-09-22,Humboldt,489,6.0
557282,2020-09-22,Imperial,11606,313.0
557283,2020-09-22,Inyo,177,14.0
557284,2020-09-22,Kern,31647,357.0
557285,2020-09-22,Kings,7544,77.0
557286,2020-09-22,Lake,508,11.0
557287,2020-09-22,Lassen,735,0.0
557288,2020-09-22,Los Angeles,262133,6401.0
557289,2020-09-22,Madera,4424,65.0
557290,2020-09-22,Marin,6620,113.0
557291,2020-09-22,Mariposa,75,2.0
557292,2020-09-22,Mendocino,887,18.0
557293,2020-09-22,Merced,8803,140.0
557294,2020-09-22,Modoc,25,0.0
557295,2020-09-22,Mono,165,2.0
557296,2020-09-22,Monterey,9645,70.0
557297,2020-09-22,Napa,1642,13.0
557298,2020-09-22,Nevada,525,6.0
557299,2020-09-22,Orange,53733,1150.0
557300,2020-09-22,Placer,3507,42.0
557301,2020-09-22,Plumas,47,0.0
557302,2020-09-22,Riverside,57482,1172.0
557303,2020-09-22,Sacramento,21799,393.0
557304,2020-09-22,San Benito,1312,11.0
557305,2020-09-22,San Bernardino,52873,908.0
557306,2020-09-22,San Diego,45210,765.0
557307,2020-09-22,San Francisco,10868,99.0
557308,2020-09-22,San Joaquin,20019,421.0
557309,2020-09-22,San Luis Obispo,3453,27.0
557310,2020-09-22,San Mateo,9625,144.0
557311,2020-09-22,Santa Barbara,8952,111.0
557312,2020-09-22,Santa Clara,20587,300.0
557313,2020-09-22,Santa Cruz,2283,8.0
557314,2020-09-22,Shasta,724,14.0
557315,2020-09-22,Sierra,6,0.0
557316,2020-09-22,Siskiyou,163,0.0
557317,2020-09-22,Solano,6199,57.0
557318,2020-09-22,Sonoma,7160,120.0
557319,2020-09-22,Stanislaus,16398,339.0
557320,2020-09-22,Sutter,1686,10.0
557321,2020-09-22,Tehama,513,4.0
557322,2020-09-22,Trinity,16,0.0
557323,2020-09-22,Tulare,15782,257.0
557324,2020-09-22,Tuolumne,226,4.0
557325,2020-09-22,Ventura,12477,146.0
557326,2020-09-22,Yolo,2765,54.0
557327,2020-09-22,Yuba,1133,7.0
560506,2020-09-23,Alameda,20860,395.0
560507,2020-09-23,Alpine,2,0.0
560508,2020-09-23,Amador,286,16.0
560509,2020-09-23,Butte,2776,43.0
560510,2020-09-23,Calaveras,314,14.0
560511,2020-09-23,Colusa,524,6.0
560512,2020-09-23,Contra Costa,16238,204.0
560513,2020-09-23,Del Norte,138,1.0
560514,2020-09-23,El Dorado,1087,4.0
560515,2020-09-23,Fresno,27944,362.0
560516,2020-09-23,Glenn,560,3.0
560517,2020-09-23,Humboldt,490,6.0
560518,2020-09-23,Imperial,11658,316.0
560519,2020-09-23,Inyo,177,14.0
560520,2020-09-23,Kern,31712,360.0
560521,2020-09-23,Kings,7569,77.0
560522,2020-09-23,Lake,516,11.0
560523,2020-09-23,Lassen,736,0.0
560524,2020-09-23,Los Angeles,263333,6423.0
560525,2020-09-23,Madera,4424,65.0
560526,2020-09-23,Marin,6642,114.0
560527,2020-09-23,Mariposa,75,2.0
560528,2020-09-23,Mendocino,894,18.0
560529,2020-09-23,Merced,8828,140.0
560530,2020-09-23,Modoc,25,0.0
560531,2020-09-23,Mono,165,2.0
560532,2020-09-23,Monterey,9701,70.0
560533,2020-09-23,Napa,1653,13.0
560534,2020-09-23,Nevada,528,6.0
560535,2020-09-23,Orange,53901,1176.0
560536,2020-09-23,Placer,3523,43.0
560537,2020-09-23,Plumas,48,0.0
560538,2020-09-23,Riverside,57695,1173.0
560539,2020-09-23,Sacramento,21871,399.0
560540,2020-09-23,San Benito,1314,11.0
560541,2020-09-23,San Bernardino,53121,908.0
560542,2020-09-23,San Diego,45488,767.0
560543,2020-09-23,San Francisco,10904,99.0
560544,2020-09-23,San Joaquin,20060,434.0
560545,2020-09-23,San Luis Obispo,3479,29.0
560546,2020-09-23,San Mateo,9664,144.0
560547,2020-09-23,Santa Barbara,8973,113.0
560548,2020-09-23,Santa Clara,20648,301.0
560549,2020-09-23,Santa Cruz,2294,9.0
560550,2020-09-23,Shasta,751,14.0
560551,2020-09-23,Sierra,6,0.0
560552,2020-09-23,Siskiyou,163,0.0
560553,2020-09-23,Solano,6237,60.0
560554,2020-09-23,Sonoma,7225,120.0
560555,2020-09-23,Stanislaus,16425,342.0
560556,2020-09-23,Sutter,1689,11.0
560557,2020-09-23,Tehama,529,4.0
560558,2020-09-23,Trinity,16,0.0
560559,2020-09-23,Tulare,15829,259.0
560560,2020-09-23,Tuolumne,227,4.0
560561,2020-09-23,Ventura,12507,146.0
560562,2020-09-23,Yolo,2773,55.0
560563,2020-09-23,Yuba,1136,7.0
563745,2020-09-24,Alameda,20972,397.0
563746,2020-09-24,Alpine,2,0.0
563747,2020-09-24,Amador,287,16.0
563748,2020-09-24,Butte,2790,43.0
563749,2020-09-24,Calaveras,314,14.0
563750,2020-09-24,Colusa,527,6.0
563751,2020-09-24,Contra Costa,16327,204.0
563752,2020-09-24,Del Norte,139,1.0
563753,2020-09-24,El Dorado,1098,4.0
563754,2020-09-24,Fresno,28019,362.0
563755,2020-09-24,Glenn,561,3.0
563756,2020-09-24,Humboldt,496,7.0
563757,2020-09-24,Imperial,11741,316.0
563758,2020-09-24,Inyo,177,15.0
563759,2020-09-24,Kern,31785,361.0
563760,2020-09-24,Kings,7645,77.0
563761,2020-09-24,Lake,519,11.0
563762,2020-09-24,Lassen,736,0.0
563763,2020-09-24,Los Angeles,264414,6455.0
563764,2020-09-24,Madera,4458,65.0
563765,2020-09-24,Marin,6672,114.0
563766,2020-09-24,Mariposa,75,2.0
563767,2020-09-24,Mendocino,899,18.0
563768,2020-09-24,Merced,8846,140.0
563769,2020-09-24,Modoc,27,0.0
563770,2020-09-24,Mono,165,2.0
563771,2020-09-24,Monterey,9772,70.0
563772,2020-09-24,Napa,1654,13.0
563773,2020-09-24,Nevada,531,7.0
